fold,sample_id,obj_name,baseline_miou,original_miou,original_iter,original_non_degraded,original_fallback,original_delta_vs_baseline,original_delta_vs_original,support_fg_miou,support_fg_iter,support_fg_fallback,support_fg_non_degraded,support_fg_delta_vs_baseline,support_fg_delta_vs_original,support_decoder_fg_miou,support_decoder_fg_iter,support_decoder_fg_fallback,support_decoder_fg_non_degraded,support_decoder_fg_delta_vs_baseline,support_decoder_fg_delta_vs_original
3,fold3:464_class-19,464_class-19,0.26617238,0.26416409,5,0,0,-0.00200829,0.00000000,0.26416409,5,0,0,-0.00200829,0.00000000,0.26617238,0,1,1,0.00000000,0.00200829
3,fold3:465_class-18,465_class-18,0.92199528,0.91041410,1,0,0,-0.01158118,0.00000000,0.91041410,1,0,0,-0.01158118,0.00000000,0.92199528,0,1,1,0.00000000,0.01158118
3,fold3:466_class-15,466_class-15,0.35045987,0.38093543,3,1,0,0.03047556,0.00000000,0.35045987,0,1,1,0.00000000,-0.03047556,0.35045987,0,1,1,0.00000000,-0.03047556
3,fold3:467_class-15,467_class-15,0.30076143,0.47164279,5,1,0,0.17088136,0.00000000,0.47164279,5,0,1,0.17088136,0.00000000,0.30076143,0,1,1,0.00000000,-0.17088136
3,fold3:468_class-17,468_class-17,0.53632116,0.52351308,3,0,0,-0.01280808,0.00000000,0.52351308,3,0,0,-0.01280808,0.00000000,0.52351308,3,0,0,-0.01280808,0.00000000
3,fold3:469_class-17,469_class-17,0.40720668,0.69915175,3,1,0,0.29194507,0.00000000,0.69915175,3,0,1,0.29194507,0.00000000,0.69915175,3,0,1,0.29194507,0.00000000
3,fold3:470_class-19,470_class-19,0.55676562,0.68182039,1,1,0,0.12505478,0.00000000,0.68182039,1,0,1,0.12505478,0.00000000,0.55676562,0,1,1,0.00000000,-0.12505478
3,fold3:471_class-17,471_class-17,0.25349551,0.25113043,5,0,0,-0.00236508,0.00000000,0.25349551,0,1,1,0.00000000,0.00236508,0.25349551,0,1,1,0.00000000,0.00236508
3,fold3:472_class-18,472_class-18,0.98612326,0.96667463,3,0,0,-0.01944864,0.00000000,0.96667463,3,0,0,-0.01944864,0.00000000,0.96667463,3,0,0,-0.01944864,0.00000000
3,fold3:473_class-19,473_class-19,0.45052919,0.95770836,2,1,0,0.50717917,0.00000000,0.45052919,0,1,1,0.00000000,-0.50717917,0.45052919,0,1,1,0.00000000,-0.50717917
3,fold3:474_class-18,474_class-18,0.72380435,0.96124607,5,1,0,0.23744172,0.00000000,0.72380435,0,1,1,0.00000000,-0.23744172,0.72380435,0,1,1,0.00000000,-0.23744172
3,fold3:475_class-16,475_class-16,0.91688406,0.59137690,5,0,0,-0.32550716,0.00000000,0.91688406,0,1,1,0.00000000,0.32550716,0.91688406,0,1,1,0.00000000,0.32550716
3,fold3:476_class-15,476_class-15,0.39935288,0.55848628,2,1,0,0.15913340,0.00000000,0.39935288,0,1,1,0.00000000,-0.15913340,0.39935288,0,1,1,0.00000000,-0.15913340
3,fold3:477_class-17,477_class-17,0.99454403,0.56622630,4,0,0,-0.42831773,0.00000000,0.99454403,0,1,1,0.00000000,0.42831773,0.99454403,0,1,1,0.00000000,0.42831773
3,fold3:478_class-18,478_class-18,0.98580790,0.95844233,2,0,0,-0.02736557,0.00000000,0.98580790,0,1,1,0.00000000,0.02736557,0.98580790,0,1,1,0.00000000,0.02736557
3,fold3:479_class-16,479_class-16,0.99438930,0.97053736,2,0,0,-0.02385193,0.00000000,0.99438930,0,1,1,0.00000000,0.02385193,0.99438930,0,1,1,0.00000000,0.02385193
3,fold3:480_class-19,480_class-19,0.82178253,0.96543980,2,1,0,0.14365727,0.00000000,0.82178253,0,1,1,0.00000000,-0.14365727,0.82178253,0,1,1,0.00000000,-0.14365727
3,fold3:481_class-16,481_class-16,0.45796645,0.44325393,2,0,0,-0.01471251,0.00000000,0.45796645,0,1,1,0.00000000,0.01471251,0.45796645,0,1,1,0.00000000,0.01471251
3,fold3:482_class-19,482_class-19,0.34163004,0.41122487,1,1,0,0.06959483,0.00000000,0.41122487,1,0,1,0.06959483,0.00000000,0.41122487,1,0,1,0.06959483,0.00000000
3,fold3:483_class-19,483_class-19,0.38567948,0.38567948,0,1,0,0.00000000,0.00000000,0.38567948,0,0,1,0.00000000,0.00000000,0.38567948,0,0,1,0.00000000,0.00000000
3,fold3:484_class-15,484_class-15,0.84536481,0.84536481,0,1,0,0.00000000,0.00000000,0.84536481,0,0,1,0.00000000,0.00000000,0.84536481,0,0,1,0.00000000,0.00000000
3,fold3:485_class-15,485_class-15,0.86399889,0.83203930,4,0,0,-0.03195959,0.00000000,0.83203930,4,0,0,-0.03195959,0.00000000,0.83203930,4,0,0,-0.03195959,0.00000000
3,fold3:486_class-19,486_class-19,0.99876368,0.99876368,0,1,0,0.00000000,0.00000000,0.99876368,0,0,1,0.00000000,0.00000000,0.99876368,0,0,1,0.00000000,0.00000000
3,fold3:487_class-19,487_class-19,0.65351248,0.64239466,2,0,0,-0.01111782,0.00000000,0.64239466,2,0,0,-0.01111782,0.00000000,0.65351248,0,1,1,0.00000000,0.01111782
3,fold3:488_class-19,488_class-19,0.41923499,0.41923499,0,1,0,0.00000000,0.00000000,0.41923499,0,0,1,0.00000000,0.00000000,0.41923499,0,0,1,0.00000000,0.00000000
3,fold3:489_class-18,489_class-18,0.99608332,0.55538017,3,0,0,-0.44070315,0.00000000,0.99608332,0,1,1,0.00000000,0.44070315,0.99608332,0,1,1,0.00000000,0.44070315
3,fold3:490_class-16,490_class-16,0.99265778,0.93134105,3,0,0,-0.06131673,0.00000000,0.99265778,0,1,1,0.00000000,0.06131673,0.99265778,0,1,1,0.00000000,0.06131673
3,fold3:491_class-15,491_class-15,0.70376432,0.57684165,3,0,0,-0.12692267,0.00000000,0.57684165,3,0,0,-0.12692267,0.00000000,0.57684165,3,0,0,-0.12692267,0.00000000
3,fold3:492_class-18,492_class-18,0.99287939,0.96211582,5,0,0,-0.03076357,0.00000000,0.96211582,5,0,0,-0.03076357,0.00000000,0.96211582,5,0,0,-0.03076357,0.00000000
3,fold3:493_class-19,493_class-19,0.44603276,0.35072896,3,0,0,-0.09530380,0.00000000,0.44603276,0,1,1,0.00000000,0.09530380,0.44603276,0,1,1,0.00000000,0.09530380
3,fold3:494_class-16,494_class-16,0.76490217,0.72824204,2,0,0,-0.03666013,0.00000000,0.72824204,2,0,0,-0.03666013,0.00000000,0.72824204,2,0,0,-0.03666013,0.00000000
3,fold3:495_class-18,495_class-18,0.92322326,0.90799963,5,0,0,-0.01522362,0.00000000,0.92322326,0,1,1,0.00000000,0.01522362,0.92322326,0,1,1,0.00000000,0.01522362
3,fold3:496_class-18,496_class-18,0.99044669,0.97257626,3,0,0,-0.01787043,0.00000000,0.97257626,3,0,0,-0.01787043,0.00000000,0.99044669,0,1,1,0.00000000,0.01787043
3,fold3:497_class-18,497_class-18,0.81386048,0.53018069,5,0,0,-0.28367978,0.00000000,0.53018069,5,0,0,-0.28367978,0.00000000,0.53018069,5,0,0,-0.28367978,0.00000000
3,fold3:498_class-17,498_class-17,0.99881667,0.96416187,5,0,0,-0.03465480,0.00000000,0.99881667,0,1,1,0.00000000,0.03465480,0.99881667,0,1,1,0.00000000,0.03465480
3,fold3:499_class-16,499_class-16,0.80192006,0.95760810,1,1,0,0.15568805,0.00000000,0.80192006,0,1,1,0.00000000,-0.15568805,0.80192006,0,1,1,0.00000000,-0.15568805
3,fold3:500_class-16,500_class-16,0.39572859,0.39572859,0,1,0,0.00000000,0.00000000,0.39572859,0,0,1,0.00000000,0.00000000,0.39572859,0,0,1,0.00000000,0.00000000
3,fold3:501_class-19,501_class-19,0.58768684,0.56822348,4,0,0,-0.01946336,0.00000000,0.58768684,0,1,1,0.00000000,0.01946336,0.58768684,0,1,1,0.00000000,0.01946336
3,fold3:502_class-16,502_class-16,0.99684113,0.60866404,1,0,0,-0.38817710,0.00000000,0.60866404,1,0,0,-0.38817710,0.00000000,0.60866404,1,0,0,-0.38817710,0.00000000
3,fold3:503_class-16,503_class-16,0.99901760,0.95456260,3,0,0,-0.04445499,0.00000000,0.99901760,0,1,1,0.00000000,0.04445499,0.99901760,0,1,1,0.00000000,0.04445499
3,fold3:504_class-19,504_class-19,0.35162523,0.40169492,5,1,0,0.05006969,0.00000000,0.40169492,5,0,1,0.05006969,0.00000000,0.40169492,5,0,1,0.05006969,0.00000000
3,fold3:505_class-17,505_class-17,0.25187728,0.24282765,4,0,0,-0.00904962,0.00000000,0.24282765,4,0,0,-0.00904962,0.00000000,0.24282765,4,0,0,-0.00904962,0.00000000
3,fold3:506_class-18,506_class-18,0.97478151,0.92523658,1,0,0,-0.04954493,0.00000000,0.97478151,0,1,1,0.00000000,0.04954493,0.97478151,0,1,1,0.00000000,0.04954493
3,fold3:507_class-15,507_class-15,0.92234671,0.84764183,5,0,0,-0.07470489,0.00000000,0.92234671,0,1,1,0.00000000,0.07470489,0.92234671,0,1,1,0.00000000,0.07470489
3,fold3:508_class-18,508_class-18,0.75391436,0.81031126,2,1,0,0.05639690,0.00000000,0.81031126,2,0,1,0.05639690,0.00000000,0.81031126,2,0,1,0.05639690,0.00000000
3,fold3:509_class-16,509_class-16,0.99912357,0.97910184,2,0,0,-0.02002174,0.00000000,0.99912357,0,1,1,0.00000000,0.02002174,0.99912357,0,1,1,0.00000000,0.02002174
3,fold3:510_class-17,510_class-17,0.71362841,0.96986413,5,1,0,0.25623572,0.00000000,0.96986413,5,0,1,0.25623572,0.00000000,0.96986413,5,0,1,0.25623572,0.00000000
3,fold3:511_class-17,511_class-17,0.29687750,0.28837079,4,0,0,-0.00850672,0.00000000,0.28837079,4,0,0,-0.00850672,0.00000000,0.29687750,0,1,1,0.00000000,0.00850672
3,fold3:512_class-19,512_class-19,0.44195759,0.44195759,0,1,0,0.00000000,0.00000000,0.44195759,0,0,1,0.00000000,0.00000000,0.44195759,0,0,1,0.00000000,0.00000000
3,fold3:513_class-17,513_class-17,0.83756733,0.82155704,1,0,0,-0.01601028,0.00000000,0.83756733,0,1,1,0.00000000,0.01601028,0.83756733,0,1,1,0.00000000,0.01601028
3,fold3:514_class-19,514_class-19,0.93453091,0.90857077,3,0,0,-0.02596015,0.00000000,0.90857077,3,0,0,-0.02596015,0.00000000,0.90857077,3,0,0,-0.02596015,0.00000000
3,fold3:515_class-15,515_class-15,0.35216558,0.36482278,4,1,0,0.01265720,0.00000000,0.36482278,4,0,1,0.01265720,0.00000000,0.36482278,4,0,1,0.01265720,0.00000000
3,fold3:516_class-17,516_class-17,0.39420214,0.31943068,4,0,0,-0.07477146,0.00000000,0.39420214,0,1,1,0.00000000,0.07477146,0.39420214,0,1,1,0.00000000,0.07477146
3,fold3:517_class-17,517_class-17,0.99888694,0.92025530,4,0,0,-0.07863164,0.00000000,0.92025530,4,0,0,-0.07863164,0.00000000,0.92025530,4,0,0,-0.07863164,0.00000000
3,fold3:518_class-15,518_class-15,0.85691381,0.93191350,4,1,0,0.07499969,0.00000000,0.85691381,0,1,1,0.00000000,-0.07499969,0.85691381,0,1,1,0.00000000,-0.07499969
3,fold3:519_class-19,519_class-19,0.41985637,0.40954494,5,0,0,-0.01031142,0.00000000,0.40954494,5,0,0,-0.01031142,0.00000000,0.40954494,5,0,0,-0.01031142,0.00000000
3,fold3:520_class-18,520_class-18,0.42320609,0.95440650,3,1,0,0.53120041,0.00000000,0.95440650,3,0,1,0.53120041,0.00000000,0.95440650,3,0,1,0.53120041,0.00000000
3,fold3:521_class-16,521_class-16,0.85956281,0.73936945,3,0,0,-0.12019336,0.00000000,0.73936945,3,0,0,-0.12019336,0.00000000,0.73936945,3,0,0,-0.12019336,0.00000000
3,fold3:522_class-19,522_class-19,0.42983967,0.42983967,0,1,0,0.00000000,0.00000000,0.42983967,0,0,1,0.00000000,0.00000000,0.42983967,0,0,1,0.00000000,0.00000000
3,fold3:523_class-18,523_class-18,0.99578679,0.97599375,5,0,0,-0.01979303,0.00000000,0.99578679,0,1,1,0.00000000,0.01979303,0.99578679,0,1,1,0.00000000,0.01979303
3,fold3:524_class-17,524_class-17,0.31224573,0.31224573,0,1,0,0.00000000,0.00000000,0.31224573,0,0,1,0.00000000,0.00000000,0.31224573,0,0,1,0.00000000,0.00000000
3,fold3:525_class-18,525_class-18,0.98144746,0.55455261,5,0,0,-0.42689484,0.00000000,0.98144746,0,1,1,0.00000000,0.42689484,0.98144746,0,1,1,0.00000000,0.42689484
3,fold3:526_class-16,526_class-16,0.99839932,0.94878203,2,0,0,-0.04961729,0.00000000,0.99839932,0,1,1,0.00000000,0.04961729,0.99839932,0,1,1,0.00000000,0.04961729
3,fold3:527_class-18,527_class-18,0.27456269,0.27456269,0,1,0,0.00000000,0.00000000,0.27456269,0,0,1,0.00000000,0.00000000,0.27456269,0,0,1,0.00000000,0.00000000
3,fold3:528_class-18,528_class-18,0.95108515,0.91269404,4,0,0,-0.03839111,0.00000000,0.95108515,0,1,1,0.00000000,0.03839111,0.95108515,0,1,1,0.00000000,0.03839111
3,fold3:529_class-19,529_class-19,0.46539119,0.46539119,0,1,0,0.00000000,0.00000000,0.46539119,0,0,1,0.00000000,0.00000000,0.46539119,0,0,1,0.00000000,0.00000000
3,fold3:530_class-16,530_class-16,0.61000568,0.61000568,0,1,0,0.00000000,0.00000000,0.61000568,0,0,1,0.00000000,0.00000000,0.61000568,0,0,1,0.00000000,0.00000000
3,fold3:531_class-15,531_class-15,0.48267859,0.74186176,2,1,0,0.25918317,0.00000000,0.74186176,2,0,1,0.25918317,0.00000000,0.74186176,2,0,1,0.25918317,0.00000000
3,fold3:532_class-17,532_class-17,0.35337073,0.29822734,4,0,0,-0.05514339,0.00000000,0.29822734,4,0,0,-0.05514339,0.00000000,0.29822734,4,0,0,-0.05514339,0.00000000
3,fold3:533_class-19,533_class-19,0.45629159,0.43993658,3,0,0,-0.01635501,0.00000000,0.45629159,0,1,1,0.00000000,0.01635501,0.45629159,0,1,1,0.00000000,0.01635501
3,fold3:534_class-15,534_class-15,0.62834328,0.67192131,2,1,0,0.04357803,0.00000000,0.67192131,2,0,1,0.04357803,0.00000000,0.67192131,2,0,1,0.04357803,0.00000000
3,fold3:535_class-17,535_class-17,0.37547225,0.37849957,3,1,0,0.00302732,0.00000000,0.37547225,0,1,1,0.00000000,-0.00302732,0.37547225,0,1,1,0.00000000,-0.00302732
3,fold3:536_class-16,536_class-16,0.70817697,0.54543823,1,0,0,-0.16273874,0.00000000,0.54543823,1,0,0,-0.16273874,0.00000000,0.54543823,1,0,0,-0.16273874,0.00000000
3,fold3:537_class-15,537_class-15,0.39670941,0.38985896,5,0,0,-0.00685045,0.00000000,0.38985896,5,0,0,-0.00685045,0.00000000,0.38985896,5,0,0,-0.00685045,0.00000000
3,fold3:538_class-17,538_class-17,0.67073792,0.52193224,2,0,0,-0.14880568,0.00000000,0.67073792,0,1,1,0.00000000,0.14880568,0.67073792,0,1,1,0.00000000,0.14880568
3,fold3:539_class-16,539_class-16,0.74053144,0.74053144,0,1,0,0.00000000,0.00000000,0.74053144,0,0,1,0.00000000,0.00000000,0.74053144,0,0,1,0.00000000,0.00000000
3,fold3:540_class-16,540_class-16,0.39332560,0.51721060,4,1,0,0.12388501,0.00000000,0.39332560,0,1,1,0.00000000,-0.12388501,0.39332560,0,1,1,0.00000000,-0.12388501
3,fold3:541_class-19,541_class-19,0.58821177,0.39150429,1,0,0,-0.19670749,0.00000000,0.39150429,1,0,0,-0.19670749,0.00000000,0.39150429,1,0,0,-0.19670749,0.00000000
3,fold3:542_class-18,542_class-18,0.98657751,0.83209693,3,0,0,-0.15448058,0.00000000,0.83209693,3,0,0,-0.15448058,0.00000000,0.83209693,3,0,0,-0.15448058,0.00000000
3,fold3:543_class-18,543_class-18,0.96979415,0.92824054,1,0,0,-0.04155362,0.00000000,0.96979415,0,1,1,0.00000000,0.04155362,0.96979415,0,1,1,0.00000000,0.04155362
3,fold3:544_class-18,544_class-18,0.90362930,0.87510669,4,0,0,-0.02852261,0.00000000,0.87510669,4,0,0,-0.02852261,0.00000000,0.87510669,4,0,0,-0.02852261,0.00000000
3,fold3:545_class-17,545_class-17,0.38479590,0.38479590,0,1,0,0.00000000,0.00000000,0.38479590,0,0,1,0.00000000,0.00000000,0.38479590,0,0,1,0.00000000,0.00000000
3,fold3:546_class-19,546_class-19,0.43255463,0.32236591,2,0,0,-0.11018872,0.00000000,0.32236591,2,0,0,-0.11018872,0.00000000,0.32236591,2,0,0,-0.11018872,0.00000000
3,fold3:547_class-17,547_class-17,0.19160034,0.18839364,1,0,0,-0.00320670,0.00000000,0.19160034,0,1,1,0.00000000,0.00320670,0.19160034,0,1,1,0.00000000,0.00320670
3,fold3:548_class-15,548_class-15,0.43103069,0.37575346,1,0,0,-0.05527723,0.00000000,0.43103069,0,1,1,0.00000000,0.05527723,0.43103069,0,1,1,0.00000000,0.05527723
3,fold3:549_class-19,549_class-19,0.99800962,0.93466395,2,0,0,-0.06334567,0.00000000,0.99800962,0,1,1,0.00000000,0.06334567,0.99800962,0,1,1,0.00000000,0.06334567
3,fold3:550_class-18,550_class-18,0.95505667,0.95505667,0,1,0,0.00000000,0.00000000,0.95505667,0,0,1,0.00000000,0.00000000,0.95505667,0,0,1,0.00000000,0.00000000
3,fold3:551_class-15,551_class-15,0.44556180,0.38424668,4,0,0,-0.06131512,0.00000000,0.44556180,0,1,1,0.00000000,0.06131512,0.44556180,0,1,1,0.00000000,0.06131512
3,fold3:552_class-17,552_class-17,0.94393891,0.82572234,5,0,0,-0.11821657,0.00000000,0.82572234,5,0,0,-0.11821657,0.00000000,0.82572234,5,0,0,-0.11821657,0.00000000
3,fold3:553_class-19,553_class-19,0.44033432,0.44033432,0,1,0,0.00000000,0.00000000,0.44033432,0,0,1,0.00000000,0.00000000,0.44033432,0,0,1,0.00000000,0.00000000
3,fold3:554_class-15,554_class-15,0.86009467,0.74991143,2,0,0,-0.11018324,0.00000000,0.86009467,0,1,1,0.00000000,0.11018324,0.86009467,0,1,1,0.00000000,0.11018324
3,fold3:555_class-18,555_class-18,0.98491406,0.95476967,4,0,0,-0.03014439,0.00000000,0.98491406,0,1,1,0.00000000,0.03014439,0.98491406,0,1,1,0.00000000,0.03014439
3,fold3:556_class-17,556_class-17,0.89061636,0.83083916,4,0,0,-0.05977720,0.00000000,0.83083916,4,0,0,-0.05977720,0.00000000,0.83083916,4,0,0,-0.05977720,0.00000000
3,fold3:557_class-18,557_class-18,0.43796316,0.16170716,1,0,0,-0.27625600,0.00000000,0.43796316,0,1,1,0.00000000,0.27625600,0.43796316,0,1,1,0.00000000,0.27625600
3,fold3:558_class-18,558_class-18,0.98785102,0.95874667,2,0,0,-0.02910435,0.00000000,0.98785102,0,1,1,0.00000000,0.02910435,0.98785102,0,1,1,0.00000000,0.02910435
3,fold3:559_class-18,559_class-18,0.99455464,0.97329479,1,0,0,-0.02125984,0.00000000,0.97329479,1,0,0,-0.02125984,0.00000000,0.97329479,1,0,0,-0.02125984,0.00000000
3,fold3:560_class-17,560_class-17,0.41806817,0.32209525,4,0,0,-0.09597293,0.00000000,0.32209525,4,0,0,-0.09597293,0.00000000,0.32209525,4,0,0,-0.09597293,0.00000000
3,fold3:561_class-18,561_class-18,0.99258882,0.79347873,2,0,0,-0.19911009,0.00000000,0.99258882,0,1,1,0.00000000,0.19911009,0.99258882,0,1,1,0.00000000,0.19911009
3,fold3:562_class-18,562_class-18,0.62232721,0.80471480,5,1,0,0.18238759,0.00000000,0.62232721,0,1,1,0.00000000,-0.18238759,0.62232721,0,1,1,0.00000000,-0.18238759
3,fold3:563_class-18,563_class-18,0.74310446,0.64609027,1,0,0,-0.09701419,0.00000000,0.64609027,1,0,0,-0.09701419,0.00000000,0.64609027,1,0,0,-0.09701419,0.00000000
3,fold3:564_class-19,564_class-19,0.99819422,0.53108907,3,0,0,-0.46710515,0.00000000,0.99819422,0,1,1,0.00000000,0.46710515,0.99819422,0,1,1,0.00000000,0.46710515
3,fold3:565_class-19,565_class-19,0.31056038,0.39357510,4,1,0,0.08301473,0.00000000,0.39357510,4,0,1,0.08301473,0.00000000,0.39357510,4,0,1,0.08301473,0.00000000
3,fold3:566_class-15,566_class-15,0.55699474,0.45121413,1,0,0,-0.10578060,0.00000000,0.55699474,0,1,1,0.00000000,0.10578060,0.55699474,0,1,1,0.00000000,0.10578060
3,fold3:567_class-17,567_class-17,0.85093999,0.78908908,3,0,0,-0.06185091,0.00000000,0.78908908,3,0,0,-0.06185091,0.00000000,0.78908908,3,0,0,-0.06185091,0.00000000
3,fold3:568_class-17,568_class-17,0.75078058,0.92596120,3,1,0,0.17518061,0.00000000,0.92596120,3,0,1,0.17518061,0.00000000,0.92596120,3,0,1,0.17518061,0.00000000
3,fold3:569_class-16,569_class-16,0.87305552,0.55536443,3,0,0,-0.31769109,0.00000000,0.87305552,0,1,1,0.00000000,0.31769109,0.87305552,0,1,1,0.00000000,0.31769109
3,fold3:570_class-19,570_class-19,0.44878635,0.44878635,0,1,0,0.00000000,0.00000000,0.44878635,0,0,1,0.00000000,0.00000000,0.44878635,0,0,1,0.00000000,0.00000000
3,fold3:571_class-17,571_class-17,0.36712599,0.35617810,2,0,0,-0.01094788,0.00000000,0.36712599,0,1,1,0.00000000,0.01094788,0.36712599,0,1,1,0.00000000,0.01094788
3,fold3:572_class-19,572_class-19,0.75565732,0.54556620,5,0,0,-0.21009111,0.00000000,0.54556620,5,0,0,-0.21009111,0.00000000,0.54556620,5,0,0,-0.21009111,0.00000000
3,fold3:573_class-18,573_class-18,0.90701973,0.87177873,2,0,0,-0.03524101,0.00000000,0.87177873,2,0,0,-0.03524101,0.00000000,0.87177873,2,0,0,-0.03524101,0.00000000
3,fold3:574_class-17,574_class-17,0.95664382,0.95275593,4,0,0,-0.00388789,0.00000000,0.95664382,0,1,1,0.00000000,0.00388789,0.95664382,0,1,1,0.00000000,0.00388789
3,fold3:575_class-17,575_class-17,0.42355168,0.36562437,2,0,0,-0.05792731,0.00000000,0.42355168,0,1,1,0.00000000,0.05792731,0.42355168,0,1,1,0.00000000,0.05792731
3,fold3:576_class-18,576_class-18,0.99685228,0.99685228,0,1,0,0.00000000,0.00000000,0.99685228,0,0,1,0.00000000,0.00000000,0.99685228,0,0,1,0.00000000,0.00000000
3,fold3:577_class-17,577_class-17,0.99683726,0.97204024,5,0,0,-0.02479702,0.00000000,0.99683726,0,1,1,0.00000000,0.02479702,0.99683726,0,1,1,0.00000000,0.02479702
3,fold3:578_class-17,578_class-17,0.32303140,0.36713570,4,1,0,0.04410431,0.00000000,0.36713570,4,0,1,0.04410431,0.00000000,0.36713570,4,0,1,0.04410431,0.00000000
3,fold3:579_class-18,579_class-18,0.56285942,0.40666693,5,0,0,-0.15619248,0.00000000,0.56285942,0,1,1,0.00000000,0.15619248,0.56285942,0,1,1,0.00000000,0.15619248
3,fold3:580_class-18,580_class-18,0.28497535,0.28497535,0,1,0,0.00000000,0.00000000,0.28497535,0,0,1,0.00000000,0.00000000,0.28497535,0,0,1,0.00000000,0.00000000
3,fold3:581_class-17,581_class-17,0.70418727,0.87860829,1,1,0,0.17442101,0.00000000,0.70418727,0,1,1,0.00000000,-0.17442101,0.70418727,0,1,1,0.00000000,-0.17442101
3,fold3:582_class-19,582_class-19,0.59850729,0.75963199,4,1,0,0.16112471,0.00000000,0.75963199,4,0,1,0.16112471,0.00000000,0.75963199,4,0,1,0.16112471,0.00000000
3,fold3:583_class-18,583_class-18,0.42048565,0.40797439,4,0,0,-0.01251125,0.00000000,0.42048565,0,1,1,0.00000000,0.01251125,0.42048565,0,1,1,0.00000000,0.01251125
3,fold3:584_class-18,584_class-18,0.96233475,0.80523413,5,0,0,-0.15710062,0.00000000,0.80523413,5,0,0,-0.15710062,0.00000000,0.80523413,5,0,0,-0.15710062,0.00000000
3,fold3:585_class-17,585_class-17,0.66478097,0.27890152,2,0,0,-0.38587946,0.00000000,0.27890152,2,0,0,-0.38587946,0.00000000,0.27890152,2,0,0,-0.38587946,0.00000000
3,fold3:586_class-17,586_class-17,0.35881901,0.29326886,4,0,0,-0.06555015,0.00000000,0.35881901,0,1,1,0.00000000,0.06555015,0.35881901,0,1,1,0.00000000,0.06555015
3,fold3:587_class-16,587_class-16,0.32877389,0.45104712,5,1,0,0.12227324,0.00000000,0.45104712,5,0,1,0.12227324,0.00000000,0.45104712,5,0,1,0.12227324,0.00000000
3,fold3:588_class-19,588_class-19,0.64460289,0.69153643,3,1,0,0.04693353,0.00000000,0.69153643,3,0,1,0.04693353,0.00000000,0.69153643,3,0,1,0.04693353,0.00000000
3,fold3:589_class-15,589_class-15,0.75893664,0.69332826,3,0,0,-0.06560838,0.00000000,0.69332826,3,0,0,-0.06560838,0.00000000,0.69332826,3,0,0,-0.06560838,0.00000000
3,fold3:590_class-15,590_class-15,0.66404253,0.66404253,0,1,0,0.00000000,0.00000000,0.66404253,0,0,1,0.00000000,0.00000000,0.66404253,0,0,1,0.00000000,0.00000000
3,fold3:591_class-19,591_class-19,0.45654765,0.40858999,1,0,0,-0.04795766,0.00000000,0.40858999,1,0,0,-0.04795766,0.00000000,0.40858999,1,0,0,-0.04795766,0.00000000
3,fold3:592_class-18,592_class-18,0.98883802,0.96447694,4,0,0,-0.02436107,0.00000000,0.98883802,0,1,1,0.00000000,0.02436107,0.98883802,0,1,1,0.00000000,0.02436107
3,fold3:593_class-16,593_class-16,0.41916782,0.92630565,5,1,0,0.50713784,0.00000000,0.92630565,5,0,1,0.50713784,0.00000000,0.92630565,5,0,1,0.50713784,0.00000000
3,fold3:594_class-16,594_class-16,0.56243926,0.56243926,0,1,0,0.00000000,0.00000000,0.56243926,0,0,1,0.00000000,0.00000000,0.56243926,0,0,1,0.00000000,0.00000000
3,fold3:595_class-18,595_class-18,0.93362820,0.74624503,5,0,0,-0.18738317,0.00000000,0.74624503,5,0,0,-0.18738317,0.00000000,0.74624503,5,0,0,-0.18738317,0.00000000
3,fold3:596_class-17,596_class-17,0.35510257,0.64361995,5,1,0,0.28851739,0.00000000,0.35510257,0,1,1,0.00000000,-0.28851739,0.35510257,0,1,1,0.00000000,-0.28851739
3,fold3:597_class-18,597_class-18,0.98538435,0.94236803,2,0,0,-0.04301631,0.00000000,0.94236803,2,0,0,-0.04301631,0.00000000,0.98538435,0,1,1,0.00000000,0.04301631
3,fold3:598_class-15,598_class-15,0.11963725,0.26300672,5,1,0,0.14336947,0.00000000,0.26300672,5,0,1,0.14336947,0.00000000,0.26300672,5,0,1,0.14336947,0.00000000
3,fold3:599_class-16,599_class-16,0.99808657,0.93646431,5,0,0,-0.06162226,0.00000000,0.99808657,0,1,1,0.00000000,0.06162226,0.99808657,0,1,1,0.00000000,0.06162226
3,fold3:600_class-17,600_class-17,0.78955019,0.45451158,2,0,0,-0.33503860,0.00000000,0.45451158,2,0,0,-0.33503860,0.00000000,0.45451158,2,0,0,-0.33503860,0.00000000
3,fold3:601_class-19,601_class-19,0.26901764,0.24992843,2,0,0,-0.01908921,0.00000000,0.24992843,2,0,0,-0.01908921,0.00000000,0.24992843,2,0,0,-0.01908921,0.00000000
3,fold3:602_class-16,602_class-16,0.98901820,0.88378108,5,0,0,-0.10523713,0.00000000,0.98901820,0,1,1,0.00000000,0.10523713,0.98901820,0,1,1,0.00000000,0.10523713
3,fold3:603_class-16,603_class-16,0.69960725,0.67284685,1,0,0,-0.02676040,0.00000000,0.69960725,0,1,1,0.00000000,0.02676040,0.69960725,0,1,1,0.00000000,0.02676040
3,fold3:604_class-16,604_class-16,0.74692768,0.72212696,3,0,0,-0.02480072,0.00000000,0.72212696,3,0,0,-0.02480072,0.00000000,0.74692768,0,1,1,0.00000000,0.02480072
