sample_id,seed,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
seed45:879_class-52,45,879_class-52,0.26924354,0.29881039,0.29881039,2,2,0,1,1,0.00000000,0.02956685,0.02956685
seed45:880_class-44,45,880_class-44,0.44853988,0.45958245,0.45958245,1,1,0,1,1,0.00000000,0.01104257,0.01104257
seed45:881_class-24,45,881_class-24,0.44668326,0.45873272,0.45873272,3,3,0,1,1,0.00000000,0.01204947,0.01204947
seed45:882_class-76,45,882_class-76,0.83454609,0.88388187,0.88388187,4,4,0,1,1,0.00000000,0.04933578,0.04933578
seed45:883_class-12,45,883_class-12,0.68528289,0.33216932,0.68528289,3,0,1,0,1,0.35311356,-0.35311356,0.00000000
seed45:884_class-24,45,884_class-24,0.43903765,0.38550627,0.43903765,4,0,1,0,1,0.05353138,-0.05353138,0.00000000
seed45:885_class-4,45,885_class-4,0.41452870,0.41452870,0.41452870,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:886_class-4,45,886_class-4,0.76825279,0.93560994,0.93560994,3,3,0,1,1,0.00000000,0.16735715,0.16735715
seed45:887_class-0,45,887_class-0,0.27041137,0.26833978,0.27041137,1,0,1,0,1,0.00207159,-0.00207159,0.00000000
seed45:888_class-72,45,888_class-72,0.83491588,0.96567738,0.83491588,4,0,1,1,1,-0.13076150,0.13076150,0.00000000
seed45:889_class-76,45,889_class-76,0.73796964,0.88159728,0.88159728,3,3,0,1,1,0.00000000,0.14362764,0.14362764
seed45:890_class-12,45,890_class-12,0.91943932,0.91969597,0.91969597,3,3,0,1,1,0.00000000,0.00025666,0.00025666
seed45:891_class-24,45,891_class-24,0.35150206,0.27022740,0.35150206,2,0,1,0,1,0.08127466,-0.08127466,0.00000000
seed45:892_class-68,45,892_class-68,0.73870778,0.73870778,0.73870778,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:893_class-20,45,893_class-20,0.92417085,0.92417085,0.92417085,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:894_class-28,45,894_class-28,0.26500243,0.26504096,0.26500243,1,0,1,1,1,-0.00003853,0.00003853,0.00000000
seed45:895_class-20,45,895_class-20,0.87901223,0.87901223,0.87901223,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:896_class-64,45,896_class-64,0.31491590,0.31539714,0.31491590,4,0,1,1,1,-0.00048125,0.00048125,0.00000000
seed45:897_class-52,45,897_class-52,0.19473135,0.45628047,0.45628047,2,2,0,1,1,0.00000000,0.26154912,0.26154912
seed45:898_class-20,45,898_class-20,0.62293833,0.62373912,0.62293833,3,0,1,1,1,-0.00080079,0.00080079,0.00000000
seed45:899_class-36,45,899_class-36,0.48848003,0.48910272,0.48910272,2,2,0,1,1,0.00000000,0.00062269,0.00062269
seed45:900_class-68,45,900_class-68,0.92950833,0.93567532,0.93567532,2,2,0,1,1,0.00000000,0.00616699,0.00616699
seed45:901_class-0,45,901_class-0,0.35989326,0.36314493,0.35989326,4,0,1,1,1,-0.00325167,0.00325167,0.00000000
seed45:902_class-0,45,902_class-0,0.82751954,0.82751954,0.82751954,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:903_class-20,45,903_class-20,0.79802859,0.79784733,0.79802859,2,0,1,0,1,0.00018126,-0.00018126,0.00000000
seed45:904_class-48,45,904_class-48,0.84072316,0.94531190,0.94531190,2,2,0,1,1,0.00000000,0.10458875,0.10458875
seed45:905_class-0,45,905_class-0,0.05039337,0.05587514,0.05039337,2,0,1,1,1,-0.00548177,0.00548177,0.00000000
seed45:906_class-12,45,906_class-12,0.52321613,0.47271210,0.47271210,1,1,0,0,0,0.00000000,-0.05050403,-0.05050403
seed45:907_class-24,45,907_class-24,0.47896919,0.46192476,0.46192476,5,5,0,0,0,0.00000000,-0.01704443,-0.01704443
seed45:908_class-36,45,908_class-36,0.58961999,0.60929823,0.58961999,5,0,1,1,1,-0.01967824,0.01967824,0.00000000
seed45:909_class-68,45,909_class-68,0.30626407,0.30626407,0.30626407,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:910_class-0,45,910_class-0,0.95321262,0.95376223,0.95321262,1,0,1,1,1,-0.00054961,0.00054961,0.00000000
seed45:911_class-72,45,911_class-72,0.43995506,0.45691961,0.45691961,1,1,0,1,1,0.00000000,0.01696455,0.01696455
seed45:912_class-56,45,912_class-56,0.40234008,0.40241274,0.40234008,2,0,1,1,1,-0.00007266,0.00007266,0.00000000
seed45:913_class-36,45,913_class-36,0.45912024,0.81694663,0.81694663,5,5,0,1,1,0.00000000,0.35782638,0.35782638
seed45:914_class-8,45,914_class-8,0.12309745,0.12312353,0.12312353,2,2,0,1,1,0.00000000,0.00002608,0.00002608
seed45:915_class-60,45,915_class-60,0.17928647,0.17928647,0.17928647,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:916_class-44,45,916_class-44,0.73126978,0.58696395,0.58696395,5,5,0,0,0,0.00000000,-0.14430583,-0.14430583
seed45:917_class-40,45,917_class-40,0.42564896,0.44537386,0.44537386,1,1,0,1,1,0.00000000,0.01972491,0.01972491
seed45:918_class-4,45,918_class-4,0.87702191,0.87702191,0.87702191,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:919_class-36,45,919_class-36,0.71051371,0.81696403,0.81696403,3,3,0,1,1,0.00000000,0.10645032,0.10645032
seed45:920_class-0,45,920_class-0,0.49861065,0.45109829,0.45109829,5,5,0,0,0,0.00000000,-0.04751235,-0.04751235
seed45:921_class-64,45,921_class-64,0.45604774,0.37721932,0.45604774,4,0,1,0,1,0.07882842,-0.07882842,0.00000000
seed45:922_class-0,45,922_class-0,0.67624867,0.66065264,0.66065264,3,3,0,0,0,0.00000000,-0.01559603,-0.01559603
seed45:923_class-8,45,923_class-8,0.65116137,0.38626808,0.38626808,3,3,0,0,0,0.00000000,-0.26489329,-0.26489329
seed45:924_class-12,45,924_class-12,0.44216880,0.44216880,0.44216880,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:925_class-4,45,925_class-4,0.91672492,0.91705787,0.91705787,3,3,0,1,1,0.00000000,0.00033295,0.00033295
seed45:926_class-28,45,926_class-28,0.28543025,0.28543025,0.28543025,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:927_class-12,45,927_class-12,0.41573390,0.41572645,0.41573390,3,0,1,0,1,0.00000745,-0.00000745,0.00000000
seed45:928_class-32,45,928_class-32,0.38569790,0.38447174,0.38447174,2,2,0,0,0,0.00000000,-0.00122616,-0.00122616
seed45:929_class-64,45,929_class-64,0.40427896,0.95216334,0.95216334,3,3,0,1,1,0.00000000,0.54788437,0.54788437
seed45:930_class-72,45,930_class-72,0.80224460,0.71275926,0.80224460,5,0,1,0,1,0.08948535,-0.08948535,0.00000000
seed45:931_class-48,45,931_class-48,0.33711702,0.33711702,0.33711702,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:932_class-56,45,932_class-56,0.38490406,0.38490406,0.38490406,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:933_class-44,45,933_class-44,0.40869993,0.42287123,0.42287123,5,5,0,1,1,0.00000000,0.01417130,0.01417130
seed45:934_class-68,45,934_class-68,0.44046751,0.46460807,0.46460807,5,5,0,1,1,0.00000000,0.02414057,0.02414057
seed45:935_class-44,45,935_class-44,0.42299607,0.44818950,0.44818950,1,1,0,1,1,0.00000000,0.02519342,0.02519342
seed45:936_class-12,45,936_class-12,0.39333603,0.39333603,0.39333603,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:937_class-72,45,937_class-72,0.83754516,0.43689159,0.83754516,1,0,1,0,1,0.40065357,-0.40065357,0.00000000
seed45:938_class-4,45,938_class-4,0.93639451,0.93719482,0.93639451,1,0,1,1,1,-0.00080031,0.00080031,0.00000000
seed45:939_class-20,45,939_class-20,0.72864383,0.72864383,0.72864383,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:940_class-4,45,940_class-4,0.00138451,0.94416606,0.94416606,3,3,0,1,1,0.00000000,0.94278155,0.94278155
seed45:941_class-32,45,941_class-32,0.86239409,0.44552571,0.44552571,1,1,0,0,0,0.00000000,-0.41686839,-0.41686839
seed45:942_class-36,45,942_class-36,0.56328213,0.77159506,0.77159506,4,4,0,1,1,0.00000000,0.20831293,0.20831293
seed45:943_class-52,45,943_class-52,0.80981082,0.92152882,0.92152882,1,1,0,1,1,0.00000000,0.11171800,0.11171800
seed45:944_class-48,45,944_class-48,0.28579193,0.21921632,0.21921632,5,5,0,0,0,0.00000000,-0.06657562,-0.06657562
seed45:945_class-36,45,945_class-36,0.40957543,0.40957543,0.40957543,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:946_class-72,45,946_class-72,0.26652107,0.41599149,0.41599149,4,4,0,1,1,0.00000000,0.14947042,0.14947042
seed45:947_class-64,45,947_class-64,0.35925040,0.35934728,0.35925040,2,0,1,1,1,-0.00009689,0.00009689,0.00000000
seed45:948_class-28,45,948_class-28,0.47208413,0.46557763,0.47208413,5,0,1,0,1,0.00650650,-0.00650650,0.00000000
seed45:949_class-48,45,949_class-48,0.66828257,0.67065442,0.66828257,2,0,1,1,1,-0.00237185,0.00237185,0.00000000
seed45:950_class-48,45,950_class-48,0.97927332,0.97967929,0.97967929,4,4,0,1,1,0.00000000,0.00040597,0.00040597
seed45:951_class-0,45,951_class-0,0.52390963,0.55534673,0.52390963,1,0,1,1,1,-0.03143710,0.03143710,0.00000000
seed45:952_class-4,45,952_class-4,0.95009649,0.95009649,0.95009649,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:953_class-36,45,953_class-36,0.60693699,0.59039509,0.59039509,3,3,0,0,0,0.00000000,-0.01654190,-0.01654190
seed45:954_class-40,45,954_class-40,0.43153614,0.43153614,0.43153614,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:955_class-48,45,955_class-48,0.41425049,0.97678232,0.97678232,2,2,0,1,1,0.00000000,0.56253183,0.56253183
seed45:956_class-36,45,956_class-36,0.43240523,0.45543447,0.45543447,3,3,0,1,1,0.00000000,0.02302924,0.02302924
seed45:957_class-28,45,957_class-28,0.83306003,0.83480287,0.83306003,1,0,1,1,1,-0.00174284,0.00174284,0.00000000
seed45:958_class-44,45,958_class-44,0.33051008,0.45920232,0.45920232,1,1,0,1,1,0.00000000,0.12869224,0.12869224
seed45:959_class-24,45,959_class-24,0.42984685,0.42984685,0.42984685,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:960_class-4,45,960_class-4,0.25350422,0.41992515,0.25350422,2,0,1,1,1,-0.16642094,0.16642094,0.00000000
seed45:961_class-68,45,961_class-68,0.42151654,0.42151654,0.42151654,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:962_class-64,45,962_class-64,0.35111180,0.96617079,0.96617079,5,5,0,1,1,0.00000000,0.61505899,0.61505899
seed45:963_class-68,45,963_class-68,0.42265692,0.42265692,0.42265692,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:964_class-24,45,964_class-24,0.43894508,0.43894508,0.43894508,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:965_class-0,45,965_class-0,0.65016210,0.13414523,0.13414523,4,4,0,0,0,0.00000000,-0.51601687,-0.51601687
seed45:966_class-4,45,966_class-4,0.79463565,0.79463565,0.79463565,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:967_class-16,45,967_class-16,0.08463389,0.29272819,0.29272819,3,3,0,1,1,0.00000000,0.20809429,0.20809429
seed45:968_class-36,45,968_class-36,0.87387645,0.87387645,0.87387645,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:969_class-28,45,969_class-28,0.31508112,0.35869399,0.35869399,4,4,0,1,1,0.00000000,0.04361287,0.04361287
seed45:970_class-8,45,970_class-8,0.78668785,0.50916469,0.78668785,2,0,1,0,1,0.27752316,-0.27752316,0.00000000
seed45:971_class-20,45,971_class-20,0.93935609,0.93959057,0.93959057,5,5,0,1,1,0.00000000,0.00023448,0.00023448
seed45:972_class-12,45,972_class-12,0.82954615,0.96009541,0.96009541,4,4,0,1,1,0.00000000,0.13054925,0.13054925
seed45:973_class-20,45,973_class-20,0.58169782,0.88467169,0.58169782,4,0,1,1,1,-0.30297387,0.30297387,0.00000000
seed45:974_class-28,45,974_class-28,0.36075485,0.60534120,0.60534120,3,3,0,1,1,0.00000000,0.24458635,0.24458635
seed45:975_class-44,45,975_class-44,0.47193503,0.48234037,0.47193503,3,0,1,1,1,-0.01040533,0.01040533,0.00000000
seed45:976_class-32,45,976_class-32,0.22699086,0.47623953,0.47623953,2,2,0,1,1,0.00000000,0.24924867,0.24924867
seed45:977_class-12,45,977_class-12,0.98225999,0.75678790,0.75678790,4,4,0,0,0,0.00000000,-0.22547209,-0.22547209
seed45:978_class-20,45,978_class-20,0.94481826,0.94479895,0.94481826,3,0,1,0,1,0.00001931,-0.00001931,0.00000000
seed45:979_class-40,45,979_class-40,0.37305087,0.47680601,0.47680601,2,2,0,1,1,0.00000000,0.10375515,0.10375515
seed45:980_class-68,45,980_class-68,0.74794126,0.74794126,0.74794126,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:981_class-12,45,981_class-12,0.47868410,0.45674819,0.47868410,1,0,1,0,1,0.02193591,-0.02193591,0.00000000
seed45:982_class-32,45,982_class-32,0.62790120,0.44782799,0.62790120,4,0,1,0,1,0.18007320,-0.18007320,0.00000000
seed45:983_class-52,45,983_class-52,0.44766214,0.44766214,0.44766214,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:984_class-64,45,984_class-64,0.46869084,0.47287524,0.46869084,4,0,1,1,1,-0.00418440,0.00418440,0.00000000
seed45:985_class-28,45,985_class-28,0.25462824,0.27740568,0.25462824,2,0,1,1,1,-0.02277744,0.02277744,0.00000000
seed45:986_class-32,45,986_class-32,0.43312562,0.45278469,0.45278469,3,3,0,1,1,0.00000000,0.01965907,0.01965907
seed45:987_class-20,45,987_class-20,0.97100300,0.97075140,0.97075140,4,4,0,0,0,0.00000000,-0.00025159,-0.00025159
seed45:988_class-76,45,988_class-76,0.70955050,0.44461969,0.44461969,2,2,0,0,0,0.00000000,-0.26493081,-0.26493081
seed45:989_class-20,45,989_class-20,0.75669146,0.67790711,0.67790711,4,4,0,0,0,0.00000000,-0.07878435,-0.07878435
seed45:990_class-28,45,990_class-28,0.94765812,0.42739564,0.42739564,2,2,0,0,0,0.00000000,-0.52026248,-0.52026248
seed45:991_class-64,45,991_class-64,0.40598866,0.40740299,0.40598866,4,0,1,1,1,-0.00141433,0.00141433,0.00000000
seed45:992_class-8,45,992_class-8,0.56615973,0.90581894,0.90581894,3,3,0,1,1,0.00000000,0.33965921,0.33965921
seed45:993_class-20,45,993_class-20,0.80131745,0.80124307,0.80124307,4,4,0,0,0,0.00000000,-0.00007439,-0.00007439
seed45:994_class-44,45,994_class-44,0.17069486,0.48984250,0.48984250,5,5,0,1,1,0.00000000,0.31914765,0.31914765
seed45:995_class-44,45,995_class-44,0.46476477,0.48036894,0.48036894,4,4,0,1,1,0.00000000,0.01560417,0.01560417
seed45:996_class-76,45,996_class-76,0.05972092,0.44582278,0.44582278,1,1,0,1,1,0.00000000,0.38610186,0.38610186
seed45:997_class-60,45,997_class-60,0.60494518,0.23332995,0.23332995,1,1,0,0,0,0.00000000,-0.37161523,-0.37161523
seed45:998_class-64,45,998_class-64,0.48214844,0.48214844,0.48214844,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:999_class-40,45,999_class-40,0.39321333,0.39298362,0.39321333,1,0,1,0,1,0.00022972,-0.00022972,0.00000000
